file	line	property	value	selectors	atRules	suppressed
server/public/css/domains.css	1285	min-width	0	.food-order-group-toggle		false
server/public/css/domains.css	1286	align-items	center	.food-order-group-toggle		false
server/public/css/domains.css	1287	gap	var(--space-2)	.food-order-group-toggle		false
server/public/css/domains.css	1288	background	none	.food-order-group-toggle		false
server/public/css/domains.css	1289	border	none	.food-order-group-toggle		false
server/public/css/domains.css	1290	padding	0	.food-order-group-toggle		false
server/public/css/domains.css	1291	color	inherit	.food-order-group-toggle		false
server/public/css/domains.css	1292	font	inherit	.food-order-group-toggle		false
server/public/css/domains.css	1293	text-align	left	.food-order-group-toggle		false
server/public/css/domains.css	1294	cursor	pointer	.food-order-group-toggle		false
server/public/css/domains.css	1297	display	flex	.food-order-group-static		false
server/public/css/domains.css	1298	min-width	0	.food-order-group-static		false
server/public/css/domains.css	1299	align-items	center	.food-order-group-static		false
server/public/css/domains.css	1300	gap	var(--space-2)	.food-order-group-static		false
server/public/css/domains.css	1303	flex-shrink	0	.food-order-group-chevron		false
server/public/css/domains.css	1304	transition	transform var(--motion-fast)	.food-order-group-chevron		false
server/public/css/domains.css	1307	transform	rotate(90deg)	.food-order-group-toggle[aria-expanded='true'] .food-order-group-chevron		false
server/public/css/domains.css	1310	display	flex	.food-order-group-headtext		false
server/public/css/domains.css	1311	min-width	0	.food-order-group-headtext		false
server/public/css/domains.css	1312	flex-direction	column	.food-order-group-headtext		false
server/public/css/domains.css	1313	gap	0	.food-order-group-headtext		false
server/public/css/domains.css	1316	overflow	hidden	.food-order-group-headtext strong		false
server/public/css/domains.css	1317	text-overflow	ellipsis	.food-order-group-headtext strong		false
server/public/css/domains.css	1318	white-space	nowrap	.food-order-group-headtext strong		false
server/public/css/domains.css	1321	font-weight	var(--font-weight-regular)	.food-order-group-self-label		false
server/public/css/domains.css	1324	font-size	var(--font-size-xs)	.food-order-group-meta		false
server/public/css/domains.css	1327	display	flex	.food-order-group-amount-wrap		false
server/public/css/domains.css	1328	flex-direction	column	.food-order-group-amount-wrap		false
server/public/css/domains.css	1329	align-items	flex-end	.food-order-group-amount-wrap		false
server/public/css/domains.css	1330	flex-shrink	0	.food-order-group-amount-wrap		false
server/public/css/domains.css	1333	font-size	var(--font-size-2xs)	.food-order-group-tip		false
server/public/css/domains.css	1334	white-space	nowrap	.food-order-group-tip		false
server/public/css/domains.css	1337	font-weight	var(--font-weight-bold)	.food-order-group-amount		false
server/public/css/domains.css	1338	font-variant-numeric	tabular-nums	.food-order-group-amount		false
server/public/css/domains.css	1341	color	var(--text-muted)	.food-order-group-amount.is-paid		false
server/public/css/domains.css	1342	text-decoration	line-through	.food-order-group-amount.is-paid		false
server/public/css/domains.css	1345	font-size	var(--font-size-2xs)	.food-order-group-partial		false
server/public/css/domains.css	1346	font-variant-numeric	tabular-nums	.food-order-group-partial		false
server/public/css/domains.css	1349	display	inline-flex	.food-order-group-actions		false
server/public/css/domains.css	1350	flex-shrink	0	.food-order-group-actions		false
server/public/css/domains.css	1351	align-items	center	.food-order-group-actions		false
server/public/css/domains.css	1352	gap	var(--space-1)	.food-order-group-actions		false
server/public/css/domains.css	1353	margin-left	auto	.food-order-group-actions		false
server/public/css/domains.css	1356	min-height	var(--control-height)	.food-order-group-actions .payment-paid-marker		false
server/public/css/domains.css	1359	padding-left	calc(var(--space-5) + var(--space-2))	.food-order-group-items		false
server/public/css/domains.css	1360	padding-top	var(--space-2)	.food-order-group-items		false
server/public/css/domains.css	1364	flex-wrap	wrap	.food-order-item		false
server/public/css/domains.css	1365	gap	var(--space-2)	.food-order-item		false
server/public/css/domains.css	1366	padding	var(--space-3) 0	.food-order-item		false
server/public/css/domains.css	1367	font-size	var(--font-size-sm)	.food-order-item		false
server/public/css/domains.css	1371	display	inline-flex	.payment-paid-marker		false
server/public/css/domains.css	1372	flex-shrink	0	.payment-paid-marker		false
server/public/css/domains.css	1373	align-items	center	.payment-paid-marker		false
server/public/css/domains.css	1374	justify-content	center	.payment-paid-marker		false
server/public/css/domains.css	1375	gap	var(--space-1)	.payment-paid-marker		false
server/public/css/domains.css	1376	width	var(--payment-marker-width)	.payment-paid-marker		false
server/public/css/domains.css	1377	min-height	var(--space-7)	.payment-paid-marker		false
server/public/css/domains.css	1378	padding	var(--space-1) var(--space-2)	.payment-paid-marker		false
server/public/css/domains.css	1379	border	1px solid var(--border)	.payment-paid-marker		false
server/public/css/domains.css	1380	border-radius	var(--radius-sm)	.payment-paid-marker		false
server/public/css/domains.css	1381	background	none	.payment-paid-marker		false
server/public/css/domains.css	1382	color	var(--text-muted)	.payment-paid-marker		false
server/public/css/domains.css	1383	font-size	var(--font-size-xs)	.payment-paid-marker		false
server/public/css/domains.css	1384	font-weight	var(--font-weight-medium)	.payment-paid-marker		false
server/public/css/domains.css	1385	cursor	pointer	.payment-paid-marker		false
server/public/css/domains.css	1388	border-color	var(--state-playing)	.payment-paid-marker.is-paid		false
server/public/css/domains.css	1389	background	var(--state-playing-bg)	.payment-paid-marker.is-paid		false
server/public/css/domains.css	1390	color	var(--state-playing)	.payment-paid-marker.is-paid		false
server/public/css/domains.css	1393	opacity	0.6	.payment-paid-marker:disabled		false
server/public/css/domains.css	1394	cursor	not-allowed	.payment-paid-marker:disabled		false
server/public/css/domains.css	1397	min-width	0	.food-order-item-description		false
server/public/css/domains.css	1398	flex	1	.food-order-item-description		false
server/public/css/domains.css	1399	overflow-wrap	anywhere	.food-order-item-description		false
server/public/css/domains.css	1403	display	flex	.food-order-item-amount		false
server/public/css/domains.css	1404	flex-direction	column	.food-order-item-amount		false
server/public/css/domains.css	1405	align-items	flex-end	.food-order-item-amount		false
server/public/css/domains.css	1406	flex-shrink	0	.food-order-item-amount		false
server/public/css/domains.css	1407	font-size	var(--font-size-sm)	.food-order-item-amount		false
server/public/css/domains.css	1408	font-variant-numeric	tabular-nums	.food-order-item-amount		false
server/public/css/domains.css	1411	font-size	var(--font-size-md)	.food-order-item-amount strong		false
server/public/css/domains.css	1414	font-size	var(--font-size-xs)	.food-order-item-amount .muted		false
server/public/css/domains.css	1418	display	inline-flex	.food-order-item-action-cluster		false
server/public/css/domains.css	1419	align-items	center	.food-order-item-action-cluster		false
server/public/css/domains.css	1420	gap	var(--space-1)	.food-order-item-action-cluster		false
server/public/css/domains.css	1421	flex-shrink	0	.food-order-item-action-cluster		false
server/public/css/domains.css	1425	width	var(--tap-target-size)	.food-order-item-action | .food-order-item-action-spacer		false
server/public/css/domains.css	1426	min-height	var(--control-height)	.food-order-item-action | .food-order-item-action-spacer		false
server/public/css/domains.css	1427	flex-shrink	0	.food-order-item-action | .food-order-item-action-spacer		false
server/public/css/domains.css	1430	padding	var(--space-1)	.food-order-item-action		false
server/public/css/domains.css	1431	font-size	var(--font-size-xs)	.food-order-item-action		false
server/public/css/domains.css	1434	opacity	0.5	.food-order-item-action:disabled		false
server/public/css/domains.css	1435	cursor	not-allowed	.food-order-item-action:disabled		false
server/public/css/domains.css	1438	color	var(--danger)	.food-order-item-remove		false
server/public/css/domains.css	1444	padding-top	var(--space-3)	.food-order-total		false
server/public/css/domains.css	1445	border-top	1px solid var(--border)	.food-order-total		false
server/public/css/domains.css	1448	font-size	var(--font-size-md)	.food-order-total-label		false
server/public/css/domains.css	1449	font-weight	var(--font-weight-bold)	.food-order-total-label		false
server/public/css/domains.css	1452	display	inline-flex	.food-order-total-value		false
server/public/css/domains.css	1453	align-items	center	.food-order-total-value		false
server/public/css/domains.css	1454	gap	var(--space-2)	.food-order-total-value		false
server/public/css/domains.css	1457	font-size	var(--font-size-lg)	.food-order-total-value strong		false
server/public/css/domains.css	1458	font-variant-numeric	tabular-nums	.food-order-total-value strong		false
server/public/css/domains.css	1463	margin	0	.food-order-confirm-list		false
server/public/css/domains.css	1464	padding-left	var(--space-5)	.food-order-confirm-list		false
server/public/css/domains.css	1465	color	var(--text-muted)	.food-order-confirm-list		false
server/public/css/domains.css	1466	font-size	var(--font-size-xs)	.food-order-confirm-list		false
server/public/css/domains.css	1469	overflow-wrap	anywhere	.food-order-confirm-list li		false
server/public/css/domains.css	1473	gap	var(--space-1)	.food-order-consolidated-rows		false
server/public/css/domains.css	1474	max-height	50vh	.food-order-consolidated-rows		false
server/public/css/domains.css	1475	overflow-y	auto	.food-order-consolidated-rows		false
server/public/css/domains.css	1478	gap	var(--space-2)	.food-order-consolidated-row		false
server/public/css/domains.css	1479	padding	var(--space-1) 0	.food-order-consolidated-row		false
server/public/css/domains.css	1480	font-size	var(--font-size-sm)	.food-order-consolidated-row		false
server/public/css/domains.css	1483	min-width	0	.food-order-consolidated-row-desc		false
server/public/css/domains.css	1484	flex	1	.food-order-consolidated-row-desc		false
server/public/css/domains.css	1485	overflow-wrap	anywhere	.food-order-consolidated-row-desc		false
server/public/css/domains.css	1488	gap	var(--space-1)	.food-order-consolidated-totals		false
server/public/css/domains.css	1489	margin-top	var(--space-3)	.food-order-consolidated-totals		false
server/public/css/domains.css	1490	padding-top	var(--space-3)	.food-order-consolidated-totals		false
server/public/css/domains.css	1491	border-top	1px solid var(--border)	.food-order-consolidated-totals		false
server/public/css/domains.css	1492	font-size	var(--font-size-sm)	.food-order-consolidated-totals		false
server/public/css/domains.css	1495	margin-bottom	var(--space-2)	.food-order-consolidated-open-note		false
server/public/css/domains.css	1496	font-size	var(--font-size-xs)	.food-order-consolidated-open-note		false
server/public/css/domains.css	1499	display	grid	.food-order-item-form		false
server/public/css/domains.css	1500	grid-template-columns	repeat(2, minmax(0, 1fr)) auto	.food-order-item-form		false
server/public/css/domains.css	1501	gap	var(--space-2)	.food-order-item-form		false
server/public/css/domains.css	1504	grid-column	1 / -1	.food-order-item-form > .food-order-desc-field		false
server/public/css/domains.css	1507	grid-column	-2 / -1	.food-order-add-button		false
server/public/css/domains.css	1508	align-self	stretch	.food-order-add-button		false
server/public/css/domains.css	1512	text-decoration	line-through	.food-order-item.is-paid .food-order-item-description | .food-order-item.is-paid .food-order-item-amount		false
server/public/css/domains.css	1523	display	flex	.food-order-group-header	@media (max-width: 639px)	false
server/public/css/domains.css	1524	flex-wrap	wrap	.food-order-group-header	@media (max-width: 639px)	false
server/public/css/domains.css	1525	align-items	center	.food-order-group-header	@media (max-width: 639px)	false
server/public/css/domains.css	1532	flex	1 1 100%	.food-order-group-toggle | .food-order-group-static	@media (max-width: 639px)	false
server/public/css/domains.css	1538	flex	0 1 auto	.food-order-group-amount-wrap	@media (max-width: 639px)	false
server/public/css/domains.css	1539	flex-direction	row	.food-order-group-amount-wrap	@media (max-width: 639px)	false
server/public/css/domains.css	1540	flex-wrap	wrap	.food-order-group-amount-wrap	@media (max-width: 639px)	false
server/public/css/domains.css	1541	align-items	baseline	.food-order-group-amount-wrap	@media (max-width: 639px)	false
server/public/css/domains.css	1542	gap	var(--space-2)	.food-order-group-amount-wrap	@media (max-width: 639px)	false
server/public/css/domains.css	1557	display	none	.food-order-group.is-single-position .food-order-group-amount-wrap	@media (max-width: 639px)	false
server/public/css/domains.css	1566	flex	1 1 auto	.food-order-group-actions	@media (max-width: 639px)	false
server/public/css/domains.css	1567	min-width	0	.food-order-group-actions	@media (max-width: 639px)	false
server/public/css/domains.css	1568	flex-wrap	nowrap	.food-order-group-actions	@media (max-width: 639px)	false
server/public/css/domains.css	1569	justify-content	flex-end	.food-order-group-actions	@media (max-width: 639px)	false
server/public/css/domains.css	1570	margin-left	0	.food-order-group-actions	@media (max-width: 639px)	false
server/public/css/domains.css	1577	flex	0 1 var(--payment-marker-width)	.food-order-group-actions .payment-paid-marker	@media (max-width: 639px)	false
server/public/css/domains.css	1578	width	auto	.food-order-group-actions .payment-paid-marker	@media (max-width: 639px)	false
server/public/css/domains.css	1579	min-width	0	.food-order-group-actions .payment-paid-marker	@media (max-width: 639px)	false
server/public/css/domains.css	1580	padding-inline	var(--space-1)	.food-order-group-actions .payment-paid-marker	@media (max-width: 639px)	false
server/public/css/domains.css	1583	padding-left	0	.food-order-group-items	@media (max-width: 639px)	false
server/public/css/domains.css	1589	display	grid	.food-order-item	@media (max-width: 639px)	false
server/public/css/domains.css	1590	grid-template-columns	minmax(0, 1fr) auto auto	.food-order-item	@media (max-width: 639px)	false
server/public/css/domains.css	1591	align-items	center	.food-order-item	@media (max-width: 639px)	false
server/public/css/domains.css	1594	grid-column	1 / -1	.food-order-item-description	@media (max-width: 639px)	false
server/public/css/domains.css	1597	align-items	flex-start	.food-order-item-amount	@media (max-width: 639px)	false
server/public/css/domains.css	1600	flex-direction	column	.food-order-total	@media (max-width: 639px)	false
server/public/css/domains.css	1601	align-items	flex-start	.food-order-total	@media (max-width: 639px)	false
server/public/css/domains.css	1602	gap	var(--space-1)	.food-order-total	@media (max-width: 639px)	false
server/public/css/domains.css	1607	display	grid	.food-order-detail-links	@media (max-width: 639px)	false
server/public/css/domains.css	1608	grid-auto-flow	row	.food-order-detail-links	@media (max-width: 639px)	false
server/public/css/domains.css	1611	margin-left	0	.food-order-detail-links [data-open-order-list]	@media (max-width: 639px)	false
server/public/css/domains.css	1614	grid-template-columns	minmax(0, 1fr)	.food-order-item-form	@media (max-width: 639px)	false
server/public/css/domains.css	1618	grid-column	1	.food-order-item-form > .food-order-desc-field | .food-order-add-button	@media (max-width: 639px)	false
server/public/css/domains.css	1621	width	100%	.food-order-add-button	@media (max-width: 639px)	false
server/public/css/domains.css	1629	--payment-marker-width	88px	.food-order-group-actions	@media (max-width: 359px)	false
server/public/css/domains.css	1630	flex-wrap	wrap	.food-order-group-actions	@media (max-width: 359px)	false
server/public/css/domains.css	1631	row-gap	var(--space-1)	.food-order-group-actions	@media (max-width: 359px)	false
server/public/css/domains.css	1635	display	block	.food-order-quantity-field		false
server/public/css/domains.css	1636	min-width	0	.food-order-quantity-field		false
server/public/css/domains.css	1639	position	relative	.food-order-price-field		false
server/public/css/domains.css	1640	display	block	.food-order-price-field		false
server/public/css/domains.css	1641	min-width	0	.food-order-price-field		false
server/public/css/domains.css	1651	width	100%	input.food-order-price-input		false
server/public/css/domains.css	1652	padding-right	var(--space-7)	input.food-order-price-input		false
server/public/css/domains.css	1655	width	100%	.food-order-quantity-input		false
server/public/css/domains.css	1656	text-align	left	.food-order-quantity-input		false
server/public/css/domains.css	1659	position	absolute	.food-order-price-field > span		false
server/public/css/domains.css	1660	top	50%	.food-order-price-field > span		false
server/public/css/domains.css	1661	right	var(--space-3)	.food-order-price-field > span		false
server/public/css/domains.css	1662	color	var(--text-muted)	.food-order-price-field > span		false
server/public/css/domains.css	1663	transform	translateY(-50%)	.food-order-price-field > span		false
server/public/css/domains.css	1664	pointer-events	none	.food-order-price-field > span		false
server/public/css/domains.css	1667	padding-top	var(--space-3)	.food-order-close-action		false
server/public/css/domains.css	1668	border-top	1px solid var(--border)	.food-order-close-action		false
server/public/css/domains.css	1671	min-height	var(--space-7)	.checklist-item-row		false
server/public/css/domains.css	1672	padding	var(--space-2) var(--space-3)	.checklist-item-row		false
server/public/css/domains.css	1673	border	1px solid var(--border)	.checklist-item-row		false
server/public/css/domains.css	1674	border-radius	var(--radius-sm)	.checklist-item-row		false
server/public/css/domains.css	1677	display	grid	.checklist-item-list		false
server/public/css/domains.css	1678	grid-template-columns	minmax(0, 1fr)	.checklist-item-list		false
server/public/css/domains.css	1679	gap	var(--space-2)	.checklist-item-list		false
server/public/css/domains.css	1683	grid-template-columns	repeat(2, minmax(0, 1fr))	.checklist-item-list	@media (min-width: 640px)	false
server/public/css/domains.css	1687	display	flex	.checklist-item-label		false
server/public/css/domains.css	1688	flex	1	.checklist-item-label		false
server/public/css/domains.css	1689	align-items	center	.checklist-item-label		false
server/public/css/domains.css	1690	gap	var(--space-2)	.checklist-item-label		false
server/public/css/domains.css	1691	cursor	pointer	.checklist-item-label		false
server/public/css/domains.css	1694	color	var(--text-muted)	.checklist-item-row.is-checked .checklist-item-label span		false
server/public/css/domains.css	1695	text-decoration	line-through	.checklist-item-row.is-checked .checklist-item-label span		false
server/public/css/domains.css	1698	align-items	flex-start	.hall-of-fame-event-header		false
server/public/css/domains.css	1699	flex-wrap	wrap	.hall-of-fame-event-header		false
server/public/css/domains.css	1702	margin-top	var(--space-1)	.hall-of-fame-selected-event		false
server/public/css/domains.css	1705	position	relative	.hall-of-fame-event-section		false
server/public/css/domains.css	1706	display	grid	.hall-of-fame-event-section		false
server/public/css/domains.css	1707	gap	var(--space-3)	.hall-of-fame-event-section		false
server/public/css/domains.css	1708	padding	var(--space-4)	.hall-of-fame-event-section		false
server/public/css/domains.css	1709	overflow	hidden	.hall-of-fame-event-section		false
server/public/css/domains.css	1710	border	1px solid var(--border)	.hall-of-fame-event-section		false
server/public/css/domains.css	1711	border-radius	var(--radius)	.hall-of-fame-event-section		false
server/public/css/domains.css	1712	background	var(--bg)	.hall-of-fame-event-section		false
server/public/css/domains.css	1715	position	absolute	.hall-of-fame-event-section::before		false
server/public/css/domains.css	1716	inset	0 auto 0 0	.hall-of-fame-event-section::before		false
server/public/css/domains.css	1717	width	var(--space-1)	.hall-of-fame-event-section::before		false
server/public/css/domains.css	1718	background	var(--accent)	.hall-of-fame-event-section::before		false
server/public/css/domains.css	1719	content	''	.hall-of-fame-event-section::before		false
server/public/css/domains.css	1722	background	var(--accent-3)	.hall-of-fame-event-section.is-tournaments::before		false
server/public/css/domains.css	1725	margin	0	.hall-of-fame-subtitle		false
server/public/css/domains.css	1728	display	flex	.hall-of-fame-tournament-winner		false
server/public/css/domains.css	1729	min-width	0	.hall-of-fame-tournament-winner		false
server/public/css/domains.css	1730	flex-direction	column	.hall-of-fame-tournament-winner		false
server/public/css/domains.css	1731	align-items	flex-end	.hall-of-fame-tournament-winner		false
server/public/css/domains.css	1732	gap	var(--space-1)	.hall-of-fame-tournament-winner		false
server/public/css/domains.css	1733	text-align	right	.hall-of-fame-tournament-winner		false
server/public/css/domains.css	1734	overflow-wrap	anywhere	.hall-of-fame-tournament-winner		false
server/public/css/domains.css	1737	display	grid	.hall-of-fame-tournament-row		false
server/public/css/domains.css	1738	grid-template-columns	auto minmax(0, 1fr) minmax(0, 1fr)	.hall-of-fame-tournament-row		false
server/public/css/domains.css	1742	grid-template-columns	minmax(0, 1fr) repeat(2, var(--assignment-select-width)) auto	.food-order-item-form	@media (min-width: 640px)	false
server/public/css/domains.css	1745	grid-column	auto	.food-order-item-form > .food-order-desc-field	@media (min-width: 640px)	false
server/public/css/domains.css	1749	font-weight	var(--font-weight-black)	.lb-rank		false
server/public/css/domains.css	1750	color	var(--text-muted)	.lb-rank		false
server/public/css/domains.css	1751	width	1.6em	.lb-rank		false
server/public/css/domains.css	1752	text-align	center	.lb-rank		false
server/public/css/domains.css	1755	color	var(--rank-1-gold)	.lb-row.rank-1 .lb-rank		false
server/public/css/domains.css	1758	display	flex	.leaderboard-row-main		false
server/public/css/domains.css	1759	min-width	0	.leaderboard-row-main		false
server/public/css/domains.css	1760	flex	1	.leaderboard-row-main		false
server/public/css/domains.css	1761	flex-direction	column	.leaderboard-row-main		false
server/public/css/domains.css	1762	gap	var(--space-1)	.leaderboard-row-main		false
server/public/css/domains.css	1765	display	block	.leaderboard-row-name		false
server/public/css/domains.css	1766	min-width	0	.leaderboard-row-name		false
server/public/css/domains.css	1767	overflow	hidden	.leaderboard-row-name		false
server/public/css/domains.css	1768	text-overflow	ellipsis	.leaderboard-row-name		false
server/public/css/domains.css	1769	white-space	nowrap	.leaderboard-row-name		false
server/public/css/domains.css	1772	flex	1	.check-row > .leaderboard-row-name		false
server/public/css/domains.css	1775	font-size	var(--font-size-xs)	.leaderboard-row-stat		false
server/public/css/domains.css	1778	margin-left	auto	.lb-points		false
server/public/css/domains.css	1779	font-weight	var(--font-weight-bold)	.lb-points		false
server/public/css/domains.css	1782	padding-left	var(--space-2)	.match-form-section > .grouped-page-section-title		false
server/public/css/domains.css	1785	width	calc(var(--space-8) * 2)	.match-team-count-field		false
server/public/css/domains.css	1788	display	grid	.match-result-row		false
server/public/css/domains.css	1789	grid-template-columns	minmax(0, 1fr) repeat(2, calc(var(--space-8) * 2))	.match-result-row		false
server/public/css/domains.css	1790	align-items	center	.match-result-row		false
server/public/css/domains.css	1791	gap	var(--space-2)	.match-result-row		false
server/public/css/domains.css	1794	margin-top	var(--space-2)	.match-result-row + .match-result-row		false
server/public/css/domains.css	1798	grid-template-columns	repeat(2, minmax(0, 1fr))	.leaderboard-list-grid	@media (min-width: 640px)	false
server/public/css/domains.css	1802	margin	0	.home-page-subsection > h3		false
server/public/css/domains.css	1803	color	var(--text-muted)	.home-page-subsection > h3		false
server/public/css/domains.css	1804	font-size	var(--font-size-md)	.home-page-subsection > h3		false
server/public/css/domains.css	1807	flex-wrap	wrap	.home-my-status		false
server/public/css/domains.css	1810	display	grid	.home-priority-grid		false
server/public/css/domains.css	1811	min-width	0	.home-priority-grid		false
server/public/css/domains.css	1812	gap	var(--space-4)	.home-priority-grid		false
server/public/css/domains.css	1822	display	flex	.adaptive-dashboard-columns | .adaptive-dashboard-column		false
server/public/css/domains.css	1823	min-width	0	.adaptive-dashboard-columns | .adaptive-dashboard-column		false
server/public/css/domains.css	1824	flex-direction	column	.adaptive-dashboard-columns | .adaptive-dashboard-column		false
server/public/css/domains.css	1825	gap	var(--space-4)	.adaptive-dashboard-columns | .adaptive-dashboard-column		false
server/public/css/domains.css	1830	display	grid	:root[data-layout-mode='desktop'] .adaptive-dashboard-columns	@media (min-width: 1280px)	false
server/public/css/domains.css	1831	grid-template-columns	minmax(0, 2fr) minmax(var(--desktop-supporting-pane-min-width), 1fr)	:root[data-layout-mode='desktop'] .adaptive-dashboard-columns	@media (min-width: 1280px)	false
server/public/css/domains.css	1832	align-items	start	:root[data-layout-mode='desktop'] .adaptive-dashboard-columns	@media (min-width: 1280px)	false
server/public/css/domains.css	1835	grid-template-columns	repeat(2, minmax(0, 1fr))	:root[data-layout-mode='desktop'] .profile-dashboard-columns	@media (min-width: 1280px)	false
server/public/css/domains.css	1838	grid-column	1 / -1	:root[data-layout-mode='desktop'] .profile-dashboard-columns > :only-child	@media (min-width: 1280px)	false
server/public/css/domains.css	1841	grid-template-columns	repeat(2, minmax(0, 1fr))	:root[data-layout-mode='desktop'] .home-priority-grid	@media (min-width: 1280px)	false
server/public/css/domains.css	1842	align-items	stretch	:root[data-layout-mode='desktop'] .home-priority-grid	@media (min-width: 1280px)	false
server/public/css/domains.css	1845	grid-column	1 / -1	:root[data-layout-mode='desktop'] .home-priority-grid > :only-child	@media (min-width: 1280px)	false
server/public/css/domains.css	1850	grid-template-columns	repeat(3, minmax(0, 1fr))	:root[data-layout-mode='desktop'] .home-live-grid | :root[data-layout-mode='desktop'] .home-leaderboard-grid | :root[data-layout-mode='desktop'] #view-container[data-view='matchmaking'] .tournament-player-grid	@media (min-width: 1280px)	false
server/public/css/domains.css	1853	grid-column	auto	:root[data-layout-mode='desktop'] .home-live-grid > :last-child:nth-child(odd)	@media (min-width: 1280px)	false
server/public/css/domains.css	1857	grid-template-columns	minmax(0, 2fr) minmax(var(--desktop-supporting-pane-min-width), 1fr)	:root[data-layout-mode='desktop'] .admin-dashboard-overview | :root[data-layout-mode='desktop'] .admin-dashboard-access	@media (min-width: 1280px)	false
server/public/css/domains.css	1858	align-items	start	:root[data-layout-mode='desktop'] .admin-dashboard-overview | :root[data-layout-mode='desktop'] .admin-dashboard-access	@media (min-width: 1280px)	false
server/public/css/domains.css	1861	grid-column	1 / -1	:root[data-layout-mode='desktop'] .admin-dashboard-row > :only-child	@media (min-width: 1280px)	false
server/public/css/domains.css	1865	display	grid	:root[data-layout-mode='desktop'] .admin-player-list | :root[data-layout-mode='desktop'] .admin-diagnostics-grid	@media (min-width: 1280px)	false
server/public/css/domains.css	1866	grid-template-columns	repeat(3, minmax(0, 1fr))	:root[data-layout-mode='desktop'] .admin-player-list | :root[data-layout-mode='desktop'] .admin-diagnostics-grid	@media (min-width: 1280px)	false
server/public/css/domains.css	1867	align-items	start	:root[data-layout-mode='desktop'] .admin-player-list | :root[data-layout-mode='desktop'] .admin-diagnostics-grid	@media (min-width: 1280px)	false
server/public/css/domains.css	1868	gap	var(--space-3)	:root[data-layout-mode='desktop'] .admin-player-list | :root[data-layout-mode='desktop'] .admin-diagnostics-grid	@media (min-width: 1280px)	false
server/public/css/domains.css	1869	background	transparent	:root[data-layout-mode='desktop'] .admin-player-list | :root[data-layout-mode='desktop'] .admin-diagnostics-grid	@media (min-width: 1280px)	false
server/public/css/domains.css	1873	height	100%	:root[data-layout-mode='desktop'] .admin-player-row | :root[data-layout-mode='desktop'] .agent-diagnostic-row	@media (min-width: 1280px)	false
server/public/css/domains.css	1874	align-content	start	:root[data-layout-mode='desktop'] .admin-player-row | :root[data-layout-mode='desktop'] .agent-diagnostic-row	@media (min-width: 1280px)	false
server/public/css/domains.css	1875	padding	var(--space-3) !important	:root[data-layout-mode='desktop'] .admin-player-row | :root[data-layout-mode='desktop'] .agent-diagnostic-row	@media (min-width: 1280px)	false
server/public/css/domains.css	1876	border	1px solid var(--border) !important	:root[data-layout-mode='desktop'] .admin-player-row | :root[data-layout-mode='desktop'] .agent-diagnostic-row	@media (min-width: 1280px)	false
server/public/css/domains.css	1877	border-radius	var(--radius-sm)	:root[data-layout-mode='desktop'] .admin-player-row | :root[data-layout-mode='desktop'] .agent-diagnostic-row	@media (min-width: 1280px)	false
server/public/css/domains.css	1878	background	var(--bg-elevated-2)	:root[data-layout-mode='desktop'] .admin-player-row | :root[data-layout-mode='desktop'] .agent-diagnostic-row	@media (min-width: 1280px)	false
server/public/css/domains.css	1881	width	100%	:root[data-layout-mode='desktop'] .admin-player-actions	@media (min-width: 1280px)	false
server/public/css/domains.css	1882	justify-content	flex-start	:root[data-layout-mode='desktop'] .admin-player-actions	@media (min-width: 1280px)	false
server/public/css/domains.css	1883	margin-left	0	:root[data-layout-mode='desktop'] .admin-player-actions	@media (min-width: 1280px)	false
server/public/css/domains.css	1888	font-size	var(--font-size-sm)	.empty-state-food-items		false
server/public/css/domains.css	1889	padding	var(--space-2) 0	.empty-state-food-items		false
server/public/css/arcade.css	7	display	grid	.arcade-tiles		false
server/public/css/arcade.css	8	grid-template-columns	minmax(0, 1fr)	.arcade-tiles		false
server/public/css/arcade.css	9	gap	var(--space-3)	.arcade-tiles		false
server/public/css/arcade.css	13	grid-template-columns	repeat(2, minmax(0, 1fr))	.arcade-tiles	@media (min-width: 640px)	false
server/public/css/arcade.css	19	grid-template-columns	repeat(3, minmax(0, 1fr))	:root[data-layout-mode='desktop'] .arcade-tiles | :root[data-layout-mode='desktop'] [aria-labelledby='arcade-stats-title'] .leaderboard-list-grid	@media (min-width: 1280px)	false
server/public/css/arcade.css	23	display	flex	.arcade-tile		false
server/public/css/arcade.css	24	align-items	center	.arcade-tile		false
server/public/css/arcade.css	25	justify-content	flex-start	.arcade-tile		false
server/public/css/arcade.css	26	gap	var(--space-3)	.arcade-tile		false
server/public/css/arcade.css	27	min-height	var(--row-min-h)	.arcade-tile		false
server/public/css/arcade.css	28	padding	var(--space-3)	.arcade-tile		false
server/public/css/arcade.css	29	cursor	pointer	.arcade-tile		false
server/public/css/arcade.css	30	text-align	left	.arcade-tile		false
server/public/css/arcade.css	33	width	var(--row-icon-size)	.arcade-tile-icon		false
server/public/css/arcade.css	34	height	var(--row-icon-size)	.arcade-tile-icon		false
server/public/css/arcade.css	35	display	inline-flex	.arcade-tile-icon		false
server/public/css/arcade.css	36	flex	0 0 var(--row-icon-size)	.arcade-tile-icon		false
server/public/css/arcade.css	37	align-items	center	.arcade-tile-icon		false
server/public/css/arcade.css	38	justify-content	center	.arcade-tile-icon		false
server/public/css/arcade.css	39	border-radius	var(--radius-sm)	.arcade-tile-icon		false
