file	line	selector	callKey	property	value	code	classification	registryId	contract	owner
server/public/js/views/profile.js	478	button.btn.btn-sm.btn-danger		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/profile.js	486	summary.collapsible-section-header		class	collapsible-section-header	markup-class	component-owner	structural-disclosure	components/controls.md#strukturziele-mit-44-px	public/css/style.css
server/public/js/views/profile.js	491	summary.collapsible-section-header		class	collapsible-section-header	markup-class	component-owner	structural-disclosure	components/controls.md#strukturziele-mit-44-px	public/css/style.css
server/public/js/views/profile.js	498	button.btn.btn-sm		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/profile.js	498	button.btn.btn-sm		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/profile.js	545			class	btn-primary	literal-modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/seating.js	306	button.btn.btn-primary.btn-block		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/seating.js	306	button.btn.btn-primary.btn-block		class	btn-block	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/seating.js	306	button.btn.btn-primary.btn-block		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/tournament.js	216	button.card.tournament-list-card		class	card	markup-class	component-owner	structural-cards	components/controls.md#strukturziele-mit-44-px	public/css/style.css
server/public/js/views/tournament.js	216	button.card.tournament-list-card		class	tournament-list-card	markup-class	component-owner	structural-cards	components/controls.md#strukturziele-mit-44-px	public/css/style.css
server/public/js/views/tournament.js	235		emptyStateHtml.className	className	tournament-list-empty	empty-state-presentation	component-owner	empty-state-tournament	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/js/views/tournament.js	238		emptyStateHtml.className	className	tournament-list-empty	empty-state-presentation	component-owner	empty-state-tournament	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/js/views/tournament.js	241	summary.collapsible-section-header		class	collapsible-section-header	markup-class	component-owner	structural-disclosure	components/controls.md#strukturziele-mit-44-px	public/css/style.css
server/public/js/views/tournament.js	255	button.btn.btn-primary.btn-sm		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/tournament.js	255			class	btn-primary	literal-modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/tournament.js	255	button.btn.btn-primary.btn-sm		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/tournament.js	255	button.btn.btn-primary.btn-sm		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/tournament.js	312	button.icon-btn		class	icon-btn	markup-class	component-owner	icon-button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/tournament.js	315		emptyStateHtml.className	className	empty-state-compact	empty-state-presentation	component-owner	empty-state-compact	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/js/views/tournament.js	362	button.team-player		class	team-player	markup-class	component-owner	player-card	components/controls.md#strukturziele-mit-44-px	public/css/domains.css
server/public/js/views/tournament.js	382	button.icon-btn		class	icon-btn	markup-class	component-owner	icon-button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/tournament.js	419	button.btn.btn-primary		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/tournament.js	419	button.btn.btn-primary		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/tournament.js	489	button.btn.btn-primary.btn-block		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/tournament.js	489	button.btn.btn-primary.btn-block		class	btn-block	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/tournament.js	489	button.btn.btn-primary.btn-block		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/tournament.js	780	button.btn.btn-sm.btn-danger		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/tournament.js	780	button.btn.btn-sm.btn-danger		class	btn-danger	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/tournament.js	780	button.btn.btn-sm.btn-danger		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/votes.js	277		emptyStateHtml.className	className	empty-state-compact	empty-state-presentation	component-owner	empty-state-compact	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/js/views/votes.js	307	button.btn.btn-sm		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/votes.js	307			class	btn-primary	literal-modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/votes.js	307	button.btn.btn-sm		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/votes.js	314	input.skill-row-slider		class	skill-row-slider	markup-class	component-owner	rating-slider	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/domains.css
server/public/js/views/votes.js	385		emptyStateHtml.className	className	empty-state-compact	empty-state-presentation	component-owner	empty-state-compact	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/js/views/votes.js	385		emptyStateHtml.className	className	vote-empty-state	empty-state-presentation	component-owner	empty-state-vote	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/domains.css
server/public/js/views/votes.js	389		emptyStateHtml.className	className	empty-state-compact	empty-state-presentation	component-owner	empty-state-compact	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/js/views/votes.js	389		emptyStateHtml.className	className	vote-empty-state	empty-state-presentation	component-owner	empty-state-vote	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/domains.css
server/public/js/views/votes.js	394		emptyStateHtml.className	className	empty-state-compact	empty-state-presentation	component-owner	empty-state-compact	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/js/views/votes.js	394		emptyStateHtml.className	className	vote-empty-state	empty-state-presentation	component-owner	empty-state-vote	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/domains.css
server/public/js/views/votes.js	406			class	btn-primary	literal-modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/votes.js	407	button.btn.btn-primary.btn-block		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/votes.js	407	button.btn.btn-primary.btn-block		class	btn-block	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/votes.js	407	button.btn.btn-primary.btn-block		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/views/votes.js	417		emptyStateHtml.className	className	empty-state-compact	empty-state-presentation	component-owner	empty-state-compact	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/js/views/votes.js	417		emptyStateHtml.className	className	vote-empty-state	empty-state-presentation	component-owner	empty-state-vote	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/domains.css
